Marke,Produkt,Preis,Vorheriger_Preis,Preis_kg,RAW_Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels,Einheit,nutrition_link,reference_row_id,rough_match_observation_ids,exact_match_observation_ids,brand_extracted,brand_normalized
PYREX,Mehrzweckform Cook Go rechteckig ca 3 5 l,"€ 12,99",,"pro Einheit = 12,99","pro Einheit = 12,99","Korpus aus Borosilikatglas Temperaturbeständig von -40 bis +300 °C Kunststoff-Deckel mit Clip-Verschlüssen Ohne Deckel mikrowellen- und backofengeeignet Spülmaschinengeeignet Fassungsvermögen ca. 3,5 l Größe ca. B 31 x H 9,3 x T 23 cm",Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_391.jpg,cat_non_food,,,ref_000260,,,,
K-PURLAND,Merguez Rindsbratwurst,"€ 3,29","€ 4,29","1 kg = 10,97","1 kg = 10,97","roh, zum Braten und Grillen",Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_098.jpg,"cat_fleisch_wurst,sub_rind,sub_wurst,tag_proteinreich",,BLS-W222700,ref_000261,obs_0000014913,obs_0000014913,,
Müller,Milchreis Kokosmilch-Reis oder Grießpudding,"€ 0,35",,"1 kg = 1,75 - 2,19","1 kg = 1,75 - 2,19",versch. Sorten,Nein,Dieses Angebot findest du vom 13.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-13,2026-04-15,../images/kaufland/kaufland_offer_576.jpg,"cat_molkerei_kaese,diet_lactose_free,diet_vegetarian,sub_milchprodukte,sub_reis,sub_sahne_creme,tag_ultra_processed",,,ref_000262,obs_0000012195|obs_0000013306|obs_0000034374|obs_0000025832|obs_0000024897|obs_0000004670|obs_0000021102|obs_0000004243|obs_0000019140|obs_0000003816|obs_0000003371|obs_0000020283|obs_0000025419|obs_0000019357|obs_0000010676|obs_0000002532,obs_0000012195|obs_0000013306,,x
K-CLASSIC,Mildura,"€ 0,99","€ 1,19","1 kg = 5,66","1 kg = 5,66","Frischkäsezubereitung versch. Sorten, Fettstufe - Doppelrahmstufe",Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_157.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_kaese,sub_milchprodukte,tag_ultra_processed,tag_whole_food",,BLS-G520100,ref_000263,,,,
FRANKEN BRUNNEN,Mineralwasser,"€ 4,99","€ 7,99","1 l = 0,42","1 l = 0,42",versch. Sorten (+ 3.30 Pfand),Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_268.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian",,,ref_000264,obs_0000031797|obs_0000026205|obs_0000008841|obs_0000008437|obs_0000009985|obs_0000014625|obs_0000011123|obs_0000027653|obs_0000034851|obs_0000015908|obs_0000008801|obs_0000003689|obs_0000015481|obs_0000031867|obs_0000012414|obs_0000031871|obs_0000028800|obs_0000034437|obs_0000009353|obs_0000028841|obs_0000027836|obs_0000011969|obs_0000021185|obs_0000027856|obs_0000034043|obs_0000034044|obs_0000028931|obs_0000035059|obs_0000010519|obs_0000031006|obs_0000028968|obs_0000026948|obs_0000028493|obs_0000008537|obs_0000028537|obs_0000028027|obs_0000020366|obs_0000028603|obs_0000034235|obs_0000034238|obs_0000026570|obs_0000013773|obs_0000025562|obs_0000028654|obs_0000014332|obs_0000034647|obs_0000031249|obs_0000002068|obs_0000024088|obs_0000029232,obs_0000027653|obs_0000034851|obs_0000015908|obs_0000031797|obs_0000006205|obs_0000026205|obs_0000008801|obs_0000003689|obs_0000015481|obs_0000031867|obs_0000012414|obs_0000031871|obs_0000028800|obs_0000034437|obs_0000005254|obs_0000008841|obs_0000009353|obs_0000031396|obs_0000028841|obs_0000027836|obs_0000011969|obs_0000021185|obs_0000027856|obs_0000029412|obs_0000008437|obs_0000034043|obs_0000034044|obs_0000009985|obs_0000028931|obs_0000035059|obs_0000010519|obs_0000031006|obs_0000014625|obs_0000028968|obs_0000007475|obs_0000007476|obs_0000026948|obs_0000028493|obs_0000029013|obs_0000008537|obs_0000011123|obs_0000028537|obs_0000028027|obs_0000020366|obs_0000028603|obs_0000034235|obs_0000034238|obs_0000026570|obs_0000032715|obs_0000013773,,
TOTTIS,Mini-Brotchips,"€ 1,49","€ 1,79","1 kg = 5,96","1 kg = 5,96",mit Meersalz oder Knoblauch,Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_248.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed",,,ref_000265,obs_0000000824|obs_0000012328|obs_0000006379|obs_0000010932|obs_0000017530|obs_0000026024|obs_0000018128|obs_0000016216,,,
FERDI FUCHS,Mini-Würstchen,"€ 3,00",,"1 kg = 7,70 - 20,84","1 kg = 7,70 - 20,84",versch. Sorten,Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_118.jpg,"cat_fleisch_wurst,sub_wurst,tag_ultra_processed",,BLS-W211200,ref_000266,obs_0000014851|obs_0000013778|obs_0000013994|obs_0000023289|obs_0000025844|obs_0000017328|obs_0000025702|obs_0000018100|obs_0000012328|obs_0000006379|obs_0000010932|obs_0000005241|obs_0000017530|obs_0000009369|obs_0000029856|obs_0000031956|obs_0000029911|obs_0000009557|obs_0000026024|obs_0000018128|obs_0000016216|obs_0000030125,obs_0000014851|obs_0000023289|obs_0000005241|obs_0000029856|obs_0000031956|obs_0000029911|obs_0000025844|obs_0000013778|obs_0000013994,,
Keine Marke,Miniromatomaten,"€ 0,99","€ 1,49","1 kg = 3,96","1 kg = 3,96","Herkunft laut Auszeichnung, Kl. I",Nein,Dieses Angebot findest du vom 13.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-13,2026-04-15,../images/kaufland/kaufland_offer_595.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food",,,ref_000267,obs_0000010915|obs_0000010565|obs_0000013036|obs_0000011790|obs_0000012241|obs_0000014162|obs_0000013308|obs_0000015309|obs_0000011412|obs_0000014846,obs_0000010915|obs_0000010565|obs_0000013036|obs_0000011790|obs_0000012241|obs_0000014162|obs_0000013308,,
MM EXTRA,MMchen Piccolo-Sekt trocken,"€ 1,11","€ 1,49","1 l = 5,55","1 l = 5,55",trocken,Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_296.jpg,cat_getraenke,,,ref_000268,obs_0000011989|obs_0000014643|obs_0000008577|obs_0000013336|obs_0000015931|obs_0000008276|obs_0000008803|obs_0000015498|obs_0000010420|obs_0000025796|obs_0000014100|obs_0000034641|obs_0000015666|obs_0000012694|obs_0000011802|obs_0000017436|obs_0000018465|obs_0000033826|obs_0000017456|obs_0000003634|obs_0000013889|obs_0000019009|obs_0000031833|obs_0000019561|obs_0000018037|obs_0000028281|obs_0000000122|obs_0000012437|obs_0000010911|obs_0000026289|obs_0000023255|obs_0000027358|obs_0000018687|obs_0000016680|obs_0000014644|obs_0000024889|obs_0000026425|obs_0000011590|obs_0000015699|obs_0000027487|obs_0000008047|obs_0000002457|obs_0000022430|obs_0000025002|obs_0000001461|obs_0000026048,obs_0000011989|obs_0000014643,,
EASYMAXX,Moskitonetz Magic Fit,"€ 44,99",,"pro Einheit = 44,99","pro Einheit = 44,99","Teleskop-Insektenschutzgitter für Dachfenster Optimale Passform dank Teleskop-Mechanismus Rahmen aus robustem Aluminium Gewebe besonders hochwertig, dehn- und belastbar Mit rundumlaufender Bürstendichtung Ohne Zuschneiden, Bohren oder Kleben montierbar Kann rückstandslos wieder entfernt werden Für Fenstergrößen von 63 x 93 bis 100 x 160 cm Mit Reißverschluss-Öffnung für den Fenstergriff Fenster bleibt dadurch voll funktionsfähig",Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_371.jpg,"cat_non_food,tag_ultra_processed",,,ref_000269,,,,
K-CLASSIC,Mozzarella,"€ 0,69","€ 0,85","1 kg = 5,52","1 kg = 5,52","als Kugel, 45 % Fett i. Tr.",Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_149.jpg,"cat_molkerei_kaese,diet_lactose_free,diet_vegetarian,sub_kaese,sub_milchprodukte,tag_ultra_processed",,BLS-X208312,ref_000270,obs_0000011043|obs_0000009077|obs_0000022609|obs_0000024894|obs_0000018430|obs_0000023202|obs_0000000816|obs_0000027551|obs_0000027613|obs_0000033882|obs_0000023806|obs_0000001647|obs_0000018031|obs_0000024234|obs_0000022241|obs_0000022394|obs_0000018366|obs_0000016326|obs_0000022485|obs_0000009408|obs_0000011891|obs_0000009868|obs_0000018433|obs_0000018512|obs_0000022631|obs_0000020638|obs_0000018599|obs_0000028850|obs_0000034980|obs_0000008404|obs_0000006628|obs_0000012801|obs_0000025133|obs_0000023201|obs_0000031442|obs_0000023292|obs_0000031521|obs_0000019264|obs_0000025413|obs_0000021457|obs_0000029657|obs_0000013310|obs_0000031811|obs_0000033891|obs_0000011471|obs_0000021741|obs_0000027907|obs_0000007546|obs_0000034175|obs_0000015804,obs_0000022609|obs_0000024894|obs_0000018430|obs_0000023202|obs_0000011043|obs_0000000816|obs_0000009077|obs_0000027551|obs_0000027613|obs_0000033882|obs_0000009408|obs_0000023806|obs_0000001647|obs_0000018031|obs_0000011891|obs_0000009868|obs_0000024234|obs_0000022241|obs_0000022394|obs_0000018366|obs_0000016326|obs_0000022485,,
Zenker,Muffinform 6-er,"€ 5,99",,"pro Einheit = 5,99","pro Einheit = 5,99",Aus Stahlblech Mit Antihaftbeschichtung Backofenfest bis 230 °C Größe ca. B 28 x H 3 x T 19 cm,Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_381.jpg,"cat_non_food,tag_ultra_processed",,,ref_000271,,,,x
MEDIASHOP,Multi-Oberflächenreiniger pure 100 MagicShine,"€ 14,99","€ 39,90","1 kg = 49,97","1 kg = 49,97","Reinigt, poliert und schützt Löst selbst Eingebranntes und Verklebtes Hinterlässt einen Schutzfilm gegen neuen Schmutz Mit erfrischendem Zitronenduft Für nahezu alle Arten von Oberflächen geeignet Inkl. Reinigungsschwamm",Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_466.jpg,cat_drogerie,,,ref_000272,obs_0000010874|obs_0000035056,obs_0000010874,,
LIVINGTON,Multizerkleinerer 3 Seconds Chopper,"€ 9,99","€ 39,90","pro Einheit = 9,99","pro Einheit = 9,99","Zerkleinern auf Knopfdruck Für Obst, Gemüse, Kräuter, Nüsse, Käse etc. 3 Klingen auf 3 Ebenen mit 1.600 min-1 Komfortable Einhand-Bedienung Handliches Kleinformat (ca. 250 ml) Teile ohne Motoreinheit spülmaschinengeeignet Kabellos, per USB-Kabel wiederaufladbar (inkl.) Größe ca. Ø 9 x 11 cm",Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_460.jpg,cat_non_food,,,ref_000273,obs_0000010879|obs_0000018144,obs_0000010879,,
REBENBLICK,Müller-Thurgau,"€ 1,99","€ 2,29","pro Einheit = 1,00","pro Einheit = 1,00","Qualitätsweine, Pfalz, trocken oder lieblich, z. B. tr.: exotische Aromatik, feine Fruchtigkeit, angenehm frisch, passt zu Geflügel, Fisch, Meeresfrüchten (+ 0.03 Pfand)",Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_291.jpg,cat_getraenke,,,ref_000274,obs_0000009107|obs_0000011585|obs_0000003331|obs_0000009237|obs_0000002225|obs_0000008718|obs_0000031657|obs_0000007660|obs_0000006012,obs_0000003331|obs_0000009107|obs_0000009237|obs_0000002225|obs_0000011585,,
Müller,Müllermilch,"€ 0,59","€ 1,49","1 l = 1,48","1 l = 1,48","Milchmischgetränk, 1,5 % Fett im Milchanteil, versch. Sorten, auch als Shake (+ 0.25 Pfand)",Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_143.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_milchprodukte,tag_ultra_processed",,,ref_000275,obs_0000026666|obs_0000031787|obs_0000021596|obs_0000014942|obs_0000024685|obs_0000011465|obs_0000031450|obs_0000023291|obs_0000017154|obs_0000020777|obs_0000016180|obs_0000015795|obs_0000021950|obs_0000012795|obs_0000000031|obs_0000003758|obs_0000031972|obs_0000032546|obs_0000006614|obs_0000005162,obs_0000026666|obs_0000031787|obs_0000021596|obs_0000014942|obs_0000024685|obs_0000011465|obs_0000031450|obs_0000031972|obs_0000023291|obs_0000017154|obs_0000032546|obs_0000020777|obs_0000016180|obs_0000015795|obs_0000021950|obs_0000006614|obs_0000012795,,x
ZIMMERMANN,Münchner Weißwürste,"€ 2,69",,"1 kg = 8,97","1 kg = 8,97",eine bayerische Spezialität,Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_108.jpg,cat_fleisch_wurst,,BLS-W224000,ref_000276,obs_0000014466|obs_0000011851|obs_0000015357|obs_0000011005|obs_0000009876|obs_0000028378|obs_0000004893|obs_0000003230|obs_0000004039|obs_0000003681|obs_0000000354|obs_0000004466,obs_0000014466|obs_0000009876|obs_0000022808|obs_0000004893|obs_0000003230|obs_0000026160|obs_0000026806|obs_0000004039|obs_0000023370|obs_0000011851|obs_0000015357|obs_0000028378|obs_0000003681|obs_0000000354|obs_0000004466|obs_0000000632|obs_0000027258|obs_0000011005,,
DR OETKER,Müsli,"€ 1,99","€ 3,99","1 kg = 6,65 - 12,10","1 kg = 6,65 - 12,10","Vitalis oder Paula Müslispaß, versch. Sorten",Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_221.jpg,"cat_grundnahrung,sub_tk_pizza,tag_ultra_processed",,,ref_000277,obs_0000013314|obs_0000027228|obs_0000025199|obs_0000021664|obs_0000014004|obs_0000014570|obs_0000010536|obs_0000020845|obs_0000013793|obs_0000012371|obs_0000023641|obs_0000018058|obs_0000002264|obs_0000010504|obs_0000003356|obs_0000018726|obs_0000024890|obs_0000027043|obs_0000021998|obs_0000017402|obs_0000034008|obs_0000007194|obs_0000003648|obs_0000006314|obs_0000007379|obs_0000016117|obs_0000005931|obs_0000019295|obs_0000007990|obs_0000003412|obs_0000002461|obs_0000006472|obs_0000034969|obs_0000034084|obs_0000010616|obs_0000009092|obs_0000028119|obs_0000034819|obs_0000029244|obs_0000000674|obs_0000029442|obs_0000007976|obs_0000030007|obs_0000028495|obs_0000027514|obs_0000001429|obs_0000028605|obs_0000008453|obs_0000030006|obs_0000011103,obs_0000013314|obs_0000027228|obs_0000025199|obs_0000021664|obs_0000014004|obs_0000014570|obs_0000010536|obs_0000020845|obs_0000013793,,
K-CLASSIC,Müsliriegel,"€ 1,29","€ 1,49","1 kg = 6,45","1 kg = 6,45",versch. Sorten,Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_226.jpg,"cat_knabbern_naschen,diet_lactose_free,diet_vegetarian,tag_high_protein,tag_ultra_processed",,BLS-S830000,ref_000278,obs_0000034817|obs_0000034410|obs_0000028764|obs_0000016990|obs_0000017003|obs_0000007022|obs_0000005187|obs_0000007378|obs_0000029035|obs_0000031176|obs_0000030692|obs_0000034819|obs_0000028802|obs_0000031015|obs_0000026939|obs_0000029026|obs_0000030708,obs_0000034817|obs_0000034410,,
PHILIPS,Nasenhaartrimmer NT2650 16,"€ 12,99","€ 14,99","pro Einheit = 12,99","pro Einheit = 12,99",Für Nasen- und Ohrenhaare Müheloses Trimmen aus jedem Winkel Vollständig abwaschbar Inkl. Batterie,Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_351.jpg,"cat_non_food,tag_ultra_processed",,,ref_000279,obs_0000012049,obs_0000012049,,
VENTICROSS,Nasenspreizer Starter-Set,"€ 9,99","€ 19,99","pro Einheit = 9,99","pro Einheit = 9,99",Aus Silikon Unterstützt einen erholsameren Schlaf Reduziert Schnarchen Tag und Nacht anwendbar Nahezu unsichtbar Je 2 Nasenspreizer in den Größen S/M/L Inkl. Aufbewahrungsbox,Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_464.jpg,cat_non_food,,,ref_000280,obs_0000008431|obs_0000013428|obs_0000015588|obs_0000012113|obs_0000008428|obs_0000025081|obs_0000021274|obs_0000013429|obs_0000015587|obs_0000014037|obs_0000020455,,,
GRECO,Natur,"€ 1,49","€ 2,69","1 kg = 9,94","1 kg = 9,94","Weichkäse, extra mild, 40 % Fett i. Tr.",Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_151.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_joghurt_skyr_quark,sub_kaese,sub_milchprodukte",,,ref_000281,obs_0000028889|obs_0000001347|obs_0000009644|obs_0000034594|obs_0000033797|obs_0000021512|obs_0000018991|obs_0000028727|obs_0000034383|obs_0000014939|obs_0000033887|obs_0000029806|obs_0000000634|obs_0000000665|obs_0000002748|obs_0000020693|obs_0000027871|obs_0000003300|obs_0000001262|obs_0000026367|obs_0000011523|obs_0000025357|obs_0000011028|obs_0000027427|obs_0000007985|obs_0000004914|obs_0000002894|obs_0000001871|obs_0000019791|obs_0000000365|obs_0000004487|obs_0000014230|obs_0000034718|obs_0000001442|obs_0000033725|obs_0000033733|obs_0000004060|obs_0000034785|obs_0000034791|obs_0000032261|obs_0000031803|obs_0000007755|obs_0000034903|obs_0000000677|obs_0000028843|obs_0000033989|obs_0000030934|obs_0000029473|obs_0000001847|obs_0000030555,obs_0000028889|obs_0000001347|obs_0000009644,,
Lorenz,Naturals,"€ 1,59","€ 2,29","1 kg = 16,74","1 kg = 16,74","Kartoffelchips, versch. Sorten",Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_235.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,BLS-F110100,ref_000282,obs_0000033679|obs_0000034402|obs_0000030024|obs_0000032245,obs_0000030024|obs_0000032245,,x
NEUBURGER,Neuburger,"€ 1,79","€ 2,59","pro Einheit = 100,00","pro Einheit = 100,00",österr. Spezialität aus Rind- und Schweinefleisch,Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_126.jpg,cat_fleisch_wurst,,,ref_000283,obs_0000014930|obs_0000015775|obs_0000031492|obs_0000029158|obs_0000032075|obs_0000032365|obs_0000028983|obs_0000030834,obs_0000031492|obs_0000029158|obs_0000032075|obs_0000032365|obs_0000014930|obs_0000028983|obs_0000015775,,
Lorenz,Nic Nac s,"€ 1,11",,"1 kg = 10,10","1 kg = 10,10","ummantelte Erdnüsse, versch. Sorten",Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_249.jpg,"cat_knabbern_naschen,sub_kartoffeln,tag_ultra_processed",,,ref_000284,obs_0000013316|obs_0000007690|obs_0000001419|obs_0000007915,obs_0000013316|obs_0000007690|obs_0000003618,,x
LIVARNO,Niedriglehner-Polsterauflage,"€ 7,99",,"pro Einheit = 7,99","pro Einheit = 7,99",Bezug aus Polyester und Baumwolle PU-Kern mit Polyester-Vlies Angenehm weich durch 4-cm-Komfortpolster Mit dekorativem Stehsaum Verstellbares Rückenband und Bindebänder Größe ca. 45 x 107 cm,Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_416.jpg,cat_non_food,,,ref_000285,,,,
STORCK,Nimm 2 Lachgummi,"€ 1,69","€ 1,89","1 kg = 4,50","1 kg = 4,50",Fruchtgummis klassisch oder mit Joghurt,Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_257.jpg,"cat_knabbern_naschen,tag_ultra_processed",,,ref_000286,obs_0000029723,obs_0000013317|obs_0000026637|obs_0000033804|obs_0000005657|obs_0000029723|obs_0000012222|obs_0000007491|obs_0000033012,,
COCA-COLA FANTA MEZZO MIX,oder SPRITE,"€ 3,99",,"1 l = 2,02","1 l = 2,02","z. T. koffeinhaltig, versch. Sorten Cola (+ 1.50 Pfand)",Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_265.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,,ref_000287,obs_0000015049|obs_0000013322|obs_0000031294|obs_0000031043|obs_0000029419|obs_0000011120|obs_0000032052|obs_0000028043|obs_0000015905|obs_0000030303|obs_0000034906|obs_0000029010|obs_0000032019|obs_0000029984|obs_0000032258|obs_0000032704|obs_0000030679|obs_0000006553|obs_0000007251|obs_0000007451|obs_0000005442,obs_0000015049|obs_0000013322,,
BERTOLLI,Olivenöl-Spray,"€ 3,79","€ 4,79","1 l = 18,95","1 l = 18,95","Air-Fryer-, Brat-Olivenöl oder Originale extra vergine, einfach zu dosieren",Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_191.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian",,,ref_000288,obs_0000012838|obs_0000011361|obs_0000002836|obs_0000001438|obs_0000009909|obs_0000009444,obs_0000012838,,
DESPERADOS,Original,"€ 1,59","€ 2,19","1 l = 3,18","1 l = 3,18","Bier, mit Aguardiente-Aroma (+ 0.25 Pfand)",Nein,Dieses Angebot findest du vom 09.04. bis 15.04. in deiner Kaufland-Filiale.,2026-04-09,2026-04-15,../images/kaufland/kaufland_offer_305.jpg,"cat_getraenke,tag_ultra_processed",,,ref_000289,obs_0000035052|obs_0000008906|obs_0000015502|obs_0000014249|obs_0000028730|obs_0000020611|obs_0000012423|obs_0000006283|obs_0000026772|obs_0000026832|obs_0000028896|obs_0000027005|obs_0000027048|obs_0000021000|obs_0000008777|obs_0000021117|obs_0000015051|obs_0000021430|obs_0000025547|obs_0000033763|obs_0000017384|obs_0000013325|obs_0000019505|obs_0000031800|obs_0000025705|obs_0000009334|obs_0000027791|obs_0000033975|obs_0000021758|obs_0000009525|obs_0000021868|obs_0000017799|obs_0000026035|obs_0000022184|obs_0000020181|obs_0000034561|obs_0000009987|obs_0000028429|obs_0000034575|obs_0000016167|obs_0000020298|obs_0000028516|obs_0000010117|obs_0000028630|obs_0000009315|obs_0000009786|obs_0000010244|obs_0000026672|obs_0000018547|obs_0000026752,obs_0000028730|obs_0000020611|obs_0000012423|obs_0000006283|obs_0000026772|obs_0000026832|obs_0000028896|obs_0000035052|obs_0000027005|obs_0000027048|obs_0000021000|obs_0000008777|obs_0000021117|obs_0000008906|obs_0000015051|obs_0000021430|obs_0000025547|obs_0000033763|obs_0000017384|obs_0000013325|obs_0000019505|obs_0000031800|obs_0000025705|obs_0000009334|obs_0000015502|obs_0000027791|obs_0000033975|obs_0000021758|obs_0000021868|obs_0000017799|obs_0000026035|obs_0000022184|obs_0000020181|obs_0000034561|obs_0000028429|obs_0000034575|obs_0000016167|obs_0000020298|obs_0000028516|obs_0000010117|obs_0000014249|obs_0000028630,,
